id,expansion,name,rarity,color_identity,mana_value,types,is_booster
66781,RIX,Ravenous Chupacabra,uncommon,B,4,Creature - Beast Horror,True
66783,RIX,Reaver Ambush,uncommon,B,3,Instant,True
66785,RIX,Recover,common,B,3,Sorcery,True
66787,RIX,Sadistic Skymarcher,uncommon,B,3,Creature - Vampire Soldier,True
66789,RIX,"Tetzimoc, Primal Death",rare,B,6,Legendary Creature - Elder Dinosaur,True
66791,RIX,Tomb Robber,rare,B,3,Creature - Human Pirate,True
66793,RIX,Twilight Prophet,mythic,B,4,Creature - Vampire Cleric,True
66795,RIX,Vampire Revenant,common,B,4,Creature - Vampire Spirit,True
66797,RIX,Vona's Hunger,rare,B,3,Instant,True
66799,RIX,Voracious Vampire,common,B,3,Creature - Vampire Knight,True
66801,RIX,Blood Sun,rare,R,3,Enchantment,True
66803,RIX,Bombard,common,R,3,Instant,True
66805,RIX,Brass's Bounty,rare,R,7,Sorcery,True
66807,RIX,Brazen Freebooter,common,R,4,Creature - Human Pirate,True
66809,RIX,Buccaneer's Bravado,common,R,2,Instant,True
66811,RIX,Charging Tuskodon,uncommon,R,5,Creature - Dinosaur,True
66813,RIX,Daring Buccaneer,uncommon,R,1,Creature - Human Pirate,True
66815,RIX,Dire Fleet Daredevil,rare,R,2,Creature - Human Pirate,True
66817,RIX,"Etali, Primal Storm",rare,R,6,Legendary Creature - Elder Dinosaur,True
66819,RIX,Fanatical Firebrand,common,R,1,Creature - Goblin Pirate,True
66821,RIX,Forerunner of the Empire,uncommon,R,4,Creature - Human Soldier,True
66823,RIX,Form of the Dinosaur,rare,R,6,Enchantment,True
66825,RIX,Frilled Deathspitter,common,R,3,Creature - Dinosaur,True
66827,RIX,Goblin Trailblazer,common,R,2,Creature - Goblin Pirate,True
66829,RIX,Mutiny,common,R,1,Sorcery,True
66831,RIX,Needletooth Raptor,uncommon,R,4,Creature - Dinosaur,True
66833,RIX,Orazca Raptor,common,R,4,Creature - Dinosaur,True
66835,RIX,Pirate's Pillage,uncommon,R,4,Sorcery,True
66837,RIX,Reckless Rage,uncommon,R,1,Instant,True
66839,RIX,Rekindling Phoenix,mythic,R,4,Creature - Phoenix,True
66841,RIX,See Red,uncommon,R,2,Enchantment - Aura,True
66843,RIX,Shake the Foundations,uncommon,R,3,Instant,True
66845,RIX,Shatter,common,R,2,Instant,True
66847,RIX,Silverclad Ferocidons,rare,R,7,Creature - Dinosaur,True
66849,RIX,Stampeding Horncrest,common,R,5,Creature - Dinosaur,True
66851,RIX,Storm Fleet Swashbuckler,uncommon,R,2,Creature - Human Pirate,True
66853,RIX,Sun-Collared Raptor,common,R,2,Creature - Dinosaur,True
66855,RIX,Swaggering Corsair,common,R,3,Creature - Human Pirate,True
66857,RIX,Tilonalli's Crown,common,R,2,Enchantment - Aura,True
66859,RIX,Tilonalli's Summoner,rare,R,2,Creature - Human Shaman,True
66861,RIX,Aggressive Urge,common,G,2,Instant,True
66863,RIX,Cacophodon,uncommon,G,4,Creature - Dinosaur,True
66865,RIX,Cherished Hatchling,uncommon,G,2,Creature - Dinosaur,True
66867,RIX,Colossal Dreadmaw,common,G,6,Creature - Dinosaur,True
66869,RIX,Crested Herdcaller,uncommon,G,5,Creature - Dinosaur,True
66871,RIX,Deeproot Elite,rare,G,2,Creature - Merfolk Warrior,True
66873,RIX,Enter the Unknown,uncommon,G,1,Sorcery,True
66875,RIX,Forerunner of the Heralds,uncommon,G,4,Creature - Merfolk Scout,True
66877,RIX,"Ghalta, Primal Hunger",rare,G,12,Legendary Creature - Elder Dinosaur,True
66879,RIX,Giltgrove Stalker,common,G,2,Creature - Merfolk Warrior,True
66881,RIX,Hardy Veteran,common,G,2,Creature - Human Warrior,True
66883,RIX,Hunt the Weak,common,G,4,Sorcery,True
66885,RIX,Jade Bearer,common,G,1,Creature - Merfolk Shaman,True
66887,RIX,Jadecraft Artisan,common,G,4,Creature - Merfolk Shaman,True
66889,RIX,Jadelight Ranger,rare,G,3,Creature - Merfolk Scout Ranger,True
66891,RIX,Jungleborn Pioneer,common,G,3,Creature - Merfolk Scout,True
66893,RIX,Knight of the Stampede,common,G,4,Creature - Human Knight,True
66895,RIX,Naturalize,common,G,2,Instant,True
66897,RIX,Orazca Frillback,common,G,3,Creature - Dinosaur,True
66899,RIX,Overgrown Armasaur,common,G,5,Creature - Dinosaur,True
66901,RIX,Path of Discovery,rare,G,4,Enchantment,True
66903,RIX,Plummet,common,G,2,Instant,True
66905,RIX,Polyraptor,mythic,G,8,Creature - Dinosaur,True
66907,RIX,Strength of the Pack,uncommon,G,6,Sorcery,True
66909,RIX,Swift Warden,uncommon,G,3,Creature - Merfolk Warrior,True
66911,RIX,Tendershoot Dryad,rare,G,5,Creature - Dryad,True
66913,RIX,Thrashing Brontodon,uncommon,G,3,Creature - Dinosaur,True
66915,RIX,Thunderherd Migration,uncommon,G,2,Sorcery,True
66917,RIX,Wayward Swordtooth,rare,G,3,Creature - Dinosaur,True
66919,RIX,World Shaper,rare,G,4,Creature - Merfolk Shaman,True
66921,RIX,"Angrath, the Flame-Chained",mythic,BR,5,Legendary Planeswalker - Angrath,True
66923,RIX,Atzocan Seer,uncommon,GW,3,Creature - Human Druid,True
66925,RIX,"Azor, the Lawbringer",mythic,UW,6,Legendary Creature - Sphinx,True
66927,RIX,Deadeye Brawler,uncommon,BU,4,Creature - Human Pirate,True
66929,RIX,Dire Fleet Neckbreaker,uncommon,BR,4,Creature - Orc Pirate,True
66931,RIX,"Elenda, the Dusk Rose",mythic,BW,4,Legendary Creature - Vampire Knight,True
66933,RIX,Hadana's Climb,rare,GU,3,Legendary Enchantment,True
66935,RIX,Winged Temple of Orazca,rare,GU,0,Legendary Land,False
66937,RIX,"Huatli, Radiant Champion",mythic,GW,4,Legendary Planeswalker - Huatli,True
66939,RIX,Journey to Eternity,rare,BG,3,Legendary Enchantment - Aura,True
66941,RIX,"Atzal, Cave of Eternity",rare,BG,0,Legendary Land,False
66943,RIX,Jungle Creeper,uncommon,BG,3,Creature - Elemental,True
66945,RIX,"Kumena, Tyrant of Orazca",mythic,GU,3,Legendary Creature - Merfolk Shaman,True
66947,RIX,Legion Lieutenant,uncommon,BW,2,Creature - Vampire Knight,True
66949,RIX,Merfolk Mistbinder,uncommon,GU,2,Creature - Merfolk Shaman,True
66951,RIX,Path of Mettle,rare,RW,2,Legendary Enchantment,True
66953,RIX,"Metzali, Tower of Triumph",rare,RW,0,Legendary Land,False
66955,RIX,Profane Procession,rare,BW,3,Legendary Enchantment,True
66957,RIX,Tomb of the Dusk Rose,rare,BW,0,Legendary Land,False
66959,RIX,Protean Raider,rare,RU,3,Creature - Shapeshifter Pirate,True
66961,RIX,Raging Regisaur,uncommon,GR,4,Creature - Dinosaur,True
66963,RIX,Relentless Raptor,uncommon,RW,2,Creature - Dinosaur,True
66965,RIX,Resplendent Griffin,uncommon,UW,3,Creature - Griffin,True
66967,RIX,Siegehorn Ceratops,rare,GW,2,Creature - Dinosaur,True
66969,RIX,Storm Fleet Sprinter,uncommon,RU,3,Creature - Human Pirate,True
66971,RIX,Storm the Vault,rare,RU,4,Legendary Enchantment,True
66973,RIX,Vault of Catlacan,rare,RU,0,Legendary Land,False
66975,RIX,"Zacama, Primal Calamity",mythic,GRW,9,Legendary Creature - Elder Dinosaur,True
66977,RIX,Awakened Amalgam,rare,,4,Artifact Creature - Golem,True
66979,RIX,Azor's Gateway,mythic,,2,Legendary Artifact,True
66981,RIX,Sanctum of the Sun,mythic,,0,Legendary Land,False
66983,RIX,Captain's Hook,rare,,3,Artifact - Equipment,True
66985,RIX,Gleaming Barrier,common,,2,Artifact Creature - Wall,True
66987,RIX,Golden Guardian,rare,,4,Artifact Creature - Golem,True
66989,RIX,Gold-Forge Garrison,rare,,0,Land,False
66991,RIX,The Immortal Sun,mythic,,6,Legendary Artifact,True
66993,RIX,Orazca Relic,common,,3,Artifact,True
66995,RIX,Silent Gravestone,rare,,1,Artifact,True
66997,RIX,Strider Harness,common,,3,Artifact - Equipment,True
66999,RIX,Traveler's Amulet,common,,1,Artifact,True
67001,RIX,Arch of Orazca,rare,,0,Land,True
67003,RIX,Evolving Wilds,common,,0,Land,True
67005,RIX,Forsaken Sanctuary,uncommon,BW,0,Land,True
67007,RIX,Foul Orchard,uncommon,BG,0,Land,True
67009,RIX,Highland Lake,uncommon,RU,0,Land,True
67011,RIX,Stone Quarry,uncommon,RW,0,Land,True
67013,RIX,Woodland Stream,uncommon,GU,0,Land,True
67015,RIX,Plains,basic,W,0,Basic Land - Plains,True
67017,RIX,Island,basic,U,0,Basic Land - Island,True
67019,RIX,Swamp,basic,B,0,Basic Land - Swamp,True
67021,RIX,Mountain,basic,R,0,Basic Land - Mountain,True
67023,RIX,Forest,basic,G,0,Basic Land - Forest,True
67025,RIX,"Vraska, Scheming Gorgon",mythic,B,6,Legendary Planeswalker - Vraska,False
67027,RIX,Vampire Champion,common,B,4,Creature - Vampire Soldier,False
67029,RIX,Vraska's Conquistador,uncommon,B,2,Creature - Vampire Soldier,False
67031,RIX,Vraska's Scorn,rare,B,4,Sorcery,False
67033,RIX,"Angrath, Minotaur Pirate",mythic,BR,6,Legendary Planeswalker - Angrath,False
67035,RIX,Angrath's Ambusher,uncommon,B,3,Creature - Orc Pirate,False
67037,RIX,Swab Goblin,common,R,2,Creature - Goblin Pirate,False
67039,RIX,Angrath's Fury,rare,BR,5,Sorcery,False
67041,RIX,Cinder Barrens,common,BR,0,Land,False
67043,TRIX,Elemental,token,,0,Creature - Elemental,False
67044,TRIX,Elemental,token,,0,Creature - Elemental,False
67045,TRIX,Saproling,token,,0,Creature - Saproling,False
67046,TRIX,Golem,token,,0,Artifact Creature - Golem,False
67058,TSOI,Angel,token,,0,Creature - Angel,False
67068,TSOI,Clue,token,,0,Artifact - Clue,False
67071,TSOI,Clue,token,,0,Artifact - Clue,False
67078,TEMN,Zombie,token,,0,Creature - Zombie,False
67082,TRIX,City's Blessing,token,,0,,False
67106,DOM,"Karn, Scion of Urza",mythic,,4,Legendary Planeswalker - Karn,True
67108,DOM,Adamant Will,common,W,2,Instant,True
67110,DOM,Aven Sentry,common,W,4,Creature - Bird Soldier,True
67112,DOM,"Baird, Steward of Argive",uncommon,W,4,Legendary Creature - Human Soldier,True
67114,DOM,Benalish Honor Guard,common,W,2,Creature - Human Knight,True
67116,DOM,Benalish Marshal,rare,W,3,Creature - Human Knight,True
67118,DOM,Blessed Light,common,W,5,Instant,True
67120,DOM,Board the Weatherlight,uncommon,W,2,Sorcery,True
67122,DOM,Call the Cavalry,common,W,4,Sorcery,True
67124,DOM,Charge,common,W,1,Instant,True
67126,DOM,D'Avenant Trapper,common,W,3,Creature - Human Archer,True
67128,DOM,"Danitha Capashen, Paragon",uncommon,W,3,Legendary Creature - Human Knight,True
67130,DOM,Daring Archaeologist,rare,W,4,Creature - Human Artificer,True
67132,DOM,Dauntless Bodyguard,uncommon,W,1,Creature - Human Knight,True
67134,DOM,Dub,common,W,3,Enchantment - Aura,True
67136,DOM,"Evra, Halcyon Witness",rare,W,6,Legendary Creature - Avatar,True
67138,DOM,Excavation Elephant,common,W,5,Creature - Elephant,True
67140,DOM,Fall of the Thran,rare,W,6,Enchantment - Saga,True
67142,DOM,Gideon's Reproach,common,W,2,Instant,True
67144,DOM,Healing Grace,common,W,1,Instant,True
67146,DOM,History of Benalia,mythic,W,3,Enchantment - Saga,True
67148,DOM,Invoke the Divine,common,W,3,Instant,True
67150,DOM,Knight of Grace,uncommon,W,2,Creature - Human Knight,True
67152,DOM,Knight of New Benalia,common,W,2,Creature - Human Knight,True
67154,DOM,"Kwende, Pride of Femeref",uncommon,W,4,Legendary Creature - Human Knight,True
67156,DOM,Lyra Dawnbringer,mythic,W,5,Legendary Creature - Angel,True
67158,DOM,Mesa Unicorn,common,W,2,Creature - Unicorn,True
67160,DOM,On Serra's Wings,uncommon,W,4,Legendary Enchantment - Aura,True
67162,DOM,Pegasus Courser,common,W,3,Creature - Pegasus,True
67164,DOM,Sanctum Spirit,uncommon,W,4,Creature - Spirit,True
67166,DOM,Seal Away,uncommon,W,2,Enchantment,True
67168,DOM,Sergeant-at-Arms,common,W,3,Creature - Human Soldier,True
67170,DOM,Serra Angel,uncommon,W,5,Creature - Angel,True
67172,DOM,Serra Disciple,common,W,2,Creature - Bird Cleric,True
67174,DOM,"Shalai, Voice of Plenty",rare,GW,4,Legendary Creature - Angel,True
67176,DOM,"Teshar, Ancestor's Apostle",rare,W,4,Legendary Creature - Bird Cleric,True
67178,DOM,Tragic Poet,common,W,1,Creature - Human,True
67180,DOM,Triumph of Gerrard,uncommon,W,2,Enchantment - Saga,True
67182,DOM,Urza's Ruinous Blast,rare,W,5,Legendary Sorcery,True
67184,DOM,Academy Drake,common,U,3,Creature - Drake,True
67186,DOM,Academy Journeymage,common,U,5,Creature - Human Wizard,True
67188,DOM,The Antiquities War,rare,U,4,Enchantment - Saga,True
67190,DOM,Arcane Flight,common,U,1,Enchantment - Aura,True
67192,DOM,Artificer's Assistant,common,U,1,Creature - Bird,True
67194,DOM,Befuddle,common,U,3,Instant,True
67196,DOM,Blink of an Eye,common,U,2,Instant,True
67198,DOM,Cloudreader Sphinx,common,U,5,Creature - Sphinx,True
67200,DOM,Cold-Water Snapper,common,U,6,Creature - Turtle,True
67202,DOM,Curator's Ward,uncommon,U,3,Enchantment - Aura,True
67204,DOM,Deep Freeze,common,U,3,Enchantment - Aura,True
67206,DOM,Diligent Excavator,uncommon,U,2,Creature - Human Artificer,True
67208,DOM,Divination,common,U,3,Sorcery,True
67210,DOM,Homarid Explorer,common,U,4,Creature - Homarid Scout,True
67212,DOM,In Bolas's Clutches,uncommon,U,6,Legendary Enchantment - Aura,True
67214,DOM,Karn's Temporal Sundering,rare,U,6,Legendary Sorcery,True
67216,DOM,Merfolk Trickster,uncommon,U,2,Creature - Merfolk Wizard,True
67218,DOM,The Mirari Conjecture,rare,U,5,Enchantment - Saga,True
67220,DOM,"Naban, Dean of Iteration",rare,U,2,Legendary Creature - Human Wizard,True
67222,DOM,"Naru Meha, Master Wizard",mythic,U,4,Legendary Creature - Human Wizard,True
67224,DOM,Opt,common,U,1,Instant,True
67226,DOM,Precognition Field,rare,U,4,Enchantment,True
67228,DOM,Relic Runner,common,U,2,Creature - Human Rogue,True
67230,DOM,Rescue,common,U,1,Instant,True
67232,DOM,Sage of Lat-Nam,uncommon,U,2,Creature - Human Artificer,True
67234,DOM,Sentinel of the Pearl Trident,uncommon,U,5,Creature - Merfolk Soldier,True
67236,DOM,"Slinn Voda, the Rising Deep",uncommon,U,8,Legendary Creature - Leviathan,True
67238,DOM,Syncopate,common,U,1,Instant,True
34470,ZEN,Goblin Ruinblaster,uncommon,R,3,Creature - Goblin Shaman,True
67240,DOM,Tempest Djinn,rare,U,3,Creature - Djinn,True
67242,DOM,"Tetsuko Umezawa, Fugitive",uncommon,U,2,Legendary Creature - Human Rogue,True
67244,DOM,Time of Ice,uncommon,U,4,Enchantment - Saga,True
67246,DOM,Tolarian Scholar,common,U,3,Creature - Human Wizard,True
67248,DOM,Unwind,common,U,3,Instant,True
67250,DOM,Vodalian Arcanist,common,U,2,Creature - Merfolk Wizard,True
67252,DOM,Weight of Memory,uncommon,U,5,Sorcery,True
67254,DOM,Wizard's Retort,uncommon,U,3,Instant,True
67256,DOM,"Zahid, Djinn of the Lamp",rare,U,6,Legendary Creature - Djinn,True
67258,DOM,Blessing of Belzenlok,common,B,1,Instant,True
67260,DOM,Cabal Evangel,common,B,2,Creature - Human Cleric,True
67262,DOM,Cabal Paladin,common,B,4,Creature - Human Knight,True
67264,DOM,Caligo Skin-Witch,common,B,2,Creature - Human Wizard,True
67266,DOM,Cast Down,uncommon,B,2,Instant,True
67268,DOM,Chainer's Torment,uncommon,B,4,Enchantment - Saga,True
67270,DOM,Dark Bargain,common,B,4,Instant,True
67272,DOM,Deathbloom Thallid,common,B,3,Creature - Fungus,True
67274,DOM,Demonic Vigor,common,B,1,Enchantment - Aura,True
67276,DOM,Demonlord Belzenlok,mythic,B,6,Legendary Creature - Elder Demon,True
67278,DOM,Divest,common,B,1,Sorcery,True
67280,DOM,Dread Shade,rare,B,3,Creature - Shade,True
67282,DOM,Drudge Sentinel,common,B,3,Creature - Skeleton Warrior,True
67284,DOM,The Eldest Reborn,uncommon,B,5,Enchantment - Saga,True
67286,DOM,Eviscerate,common,B,4,Sorcery,True
67288,DOM,Feral Abomination,common,B,6,Creature - Thrull,True
67290,DOM,Final Parting,uncommon,B,5,Sorcery,True
67292,DOM,Fungal Infection,common,B,1,Instant,True
67294,DOM,"Josu Vess, Lich Knight",rare,B,4,Legendary Creature - Zombie Knight,True
67296,DOM,"Kazarov, Sengir Pureblood",rare,BR,7,Legendary Creature - Vampire,True
67298,DOM,Knight of Malice,uncommon,B,2,Creature - Human Knight,True
67300,DOM,Lich's Mastery,rare,B,6,Legendary Enchantment,True
67302,DOM,Lingering Phantom,uncommon,B,6,Creature - Spirit,True
67304,DOM,Phyrexian Scriptures,mythic,B,4,Enchantment - Saga,True
67306,DOM,Rat Colony,common,B,2,Creature - Rat,True
67308,DOM,Rite of Belzenlok,rare,B,4,Enchantment - Saga,True
67310,DOM,Settle the Score,uncommon,B,4,Sorcery,True
67312,DOM,Soul Salvage,common,B,3,Sorcery,True
67314,DOM,Stronghold Confessor,common,B,1,Creature - Human Cleric,True
67316,DOM,Thallid Omnivore,common,B,4,Creature - Fungus,True
67318,DOM,Thallid Soothsayer,uncommon,B,4,Creature - Fungus,True
67320,DOM,"Torgaar, Famine Incarnate",rare,B,8,Legendary Creature - Avatar,True
67322,DOM,"Urgoros, the Empty One",uncommon,B,6,Legendary Creature - Specter,True
67324,DOM,Vicious Offering,common,B,2,Instant,True
67326,DOM,"Whisper, Blood Liturgist",uncommon,B,4,Legendary Creature - Human Cleric,True
67328,DOM,Windgrace Acolyte,common,B,5,Creature - Cat Warrior,True
67330,DOM,"Yargle, Glutton of Urborg",uncommon,B,5,Legendary Creature - Frog Spirit,True
67332,DOM,Yawgmoth's Vile Offering,rare,B,5,Legendary Sorcery,True
67334,DOM,Bloodstone Goblin,common,R,2,Creature - Goblin Warrior,True
67336,DOM,Champion of the Flame,uncommon,R,2,Creature - Human Warrior,True
67338,DOM,Fervent Strike,common,R,1,Instant,True
67340,DOM,Fiery Intervention,common,R,5,Sorcery,True
67342,DOM,Fight with Fire,uncommon,R,3,Sorcery,True
67344,DOM,Fire Elemental,common,R,5,Creature - Elemental,True
67346,DOM,Firefist Adept,uncommon,R,5,Creature - Human Wizard,True
67348,DOM,The First Eruption,rare,R,3,Enchantment - Saga,True
67350,DOM,The Flame of Keld,uncommon,R,2,Enchantment - Saga,True
67352,DOM,Frenzied Rage,common,R,2,Enchantment - Aura,True
67354,DOM,Ghitu Chronicler,common,R,2,Creature - Human Wizard,True
67356,DOM,Ghitu Journeymage,common,R,3,Creature - Human Wizard,True
67358,DOM,Ghitu Lavarunner,common,R,1,Creature - Human Wizard,True
67360,DOM,Goblin Barrage,uncommon,R,4,Sorcery,True
67362,DOM,Goblin Chainwhirler,rare,R,3,Creature - Goblin Warrior,True
67364,DOM,Goblin Warchief,uncommon,R,3,Creature - Goblin Warrior,True
67366,DOM,Haphazard Bombardment,rare,R,6,Enchantment,True
67368,DOM,Jaya Ballard,mythic,R,5,Legendary Planeswalker - Jaya,True
67370,DOM,Jaya's Immolating Inferno,rare,R,2,Legendary Sorcery,True
67372,DOM,Keldon Overseer,common,R,3,Creature - Human Warrior,True
67374,DOM,Keldon Raider,common,R,4,Creature - Human Warrior,True
67376,DOM,Keldon Warcaller,common,R,2,Creature - Human Warrior,True
67378,DOM,Orcish Vandal,uncommon,R,2,Creature - Orc Warrior,True
67380,DOM,Radiating Lightning,common,R,4,Instant,True
67382,DOM,Rampaging Cyclops,common,R,4,Creature - Cyclops,True
67384,DOM,Run Amok,common,R,2,Instant,True
67386,DOM,Seismic Shift,common,R,4,Sorcery,True
67388,DOM,Shivan Fire,common,R,1,Instant,True
67390,DOM,Siege-Gang Commander,rare,R,5,Creature - Goblin,True
67392,DOM,Skirk Prospector,common,R,1,Creature - Goblin,True
67394,DOM,Skizzik,uncommon,R,4,Creature - Elemental,True
67396,DOM,"Squee, the Immortal",rare,R,3,Legendary Creature - Goblin,True
67398,DOM,Two-Headed Giant,rare,R,4,Creature - Giant Warrior,True
67400,DOM,"Valduk, Keeper of the Flame",uncommon,R,3,Legendary Creature - Human Shaman,True
67402,DOM,Verix Bladewing,mythic,R,4,Legendary Creature - Dragon,True
67404,DOM,Warcry Phoenix,uncommon,R,4,Creature - Phoenix,True
67406,DOM,Warlord's Fury,common,R,1,Sorcery,True
67408,DOM,Wizard's Lightning,uncommon,R,3,Instant,True
67410,DOM,Adventurous Impulse,common,G,1,Sorcery,True
67412,DOM,Ancient Animus,common,G,2,Instant,True
67414,DOM,Arbor Armament,common,G,1,Instant,True
67416,DOM,Baloth Gorger,common,G,4,Creature - Beast,True
67418,DOM,Broken Bond,common,G,2,Sorcery,True
67420,DOM,Corrosive Ooze,common,G,2,Creature - Ooze,True
67422,DOM,Elfhame Druid,uncommon,G,2,Creature - Elf Druid,True
67424,DOM,Fungal Plots,uncommon,G,2,Enchantment,True
67426,DOM,Gaea's Blessing,uncommon,G,2,Sorcery,True
67428,DOM,Gaea's Protector,common,G,4,Creature - Elemental Warrior,True
67430,DOM,Gift of Growth,common,G,2,Instant,True
67432,DOM,Grow from the Ashes,common,G,3,Sorcery,True
67434,DOM,"Grunn, the Lonely King",uncommon,G,6,Legendary Creature - Ape Warrior,True
67436,DOM,Kamahl's Druidic Vow,rare,G,2,Legendary Sorcery,True
67438,DOM,Krosan Druid,common,G,3,Creature - Centaur Druid,True
67440,DOM,Llanowar Elves,common,G,1,Creature - Elf Druid,True
67442,DOM,Llanowar Envoy,common,G,3,Creature - Elf Scout,True
67444,DOM,Llanowar Scout,common,G,2,Creature - Elf Scout,True
67446,DOM,Mammoth Spider,common,G,5,Creature - Spider,True
67448,DOM,"Marwyn, the Nurturer",rare,G,3,Legendary Creature - Elf Druid,True
67450,DOM,The Mending of Dominaria,rare,G,5,Enchantment - Saga,True
67452,DOM,"Multani, Yavimaya's Avatar",mythic,G,6,Legendary Creature - Elemental Avatar,True
67454,DOM,Nature's Spiral,uncommon,G,2,Sorcery,True
67456,DOM,Pierce the Sky,common,G,2,Instant,True
67458,DOM,Primordial Wurm,common,G,6,Creature - Wurm,True
